iteration;sys;T;x1_L1;x1_L2_inner;x1_L1_inner;x1_L2;c1;c2;Note
0.1;3008;140;0.581024264;;;0.999290245;WATER;4-Methylquinoline;
0.1;3013;240;0.219536399;;;0.999999649;WATER;1-UNDECANOL;
0.1;3014;600;0.034278582;;;0.999999321;WATER;N-HEXADECANE;
0.1;3015;140;7.18E-05;;;0.999998237;WATER;DI-N-BUTYL_PHTHALATE;
0.1;3016;140;0.878515704;;;0.999997364;WATER;DIBUTYL_SEBACATE;
0.1;3017;240;1.11E-06;;;0.999995027;WATER;1,2,4-TRIMETHYLBENZENE;
0.1;3018;240;1.38E-06;;;0.999992644;WATER;1,2,3-TRIMETHYLBENZENE;
0.1;3020;240;2.59E-06;;;0.999961345;WATER;1-Bromopentane;
0.1;3021;280;0.185066844;;;0.99999977;WATER;1-DODECANOL;
0.1;3022;280;1.34E-06;;;0.999989243;WATER;1,2-DICHLOROTETRAFLUOROETHANE;
0.1;3023;180;6.00E-07;;;0.998454082;WATER;DICHLOROFLUOROMETHANE;
0.1;3024;160;0.807961329;;;0.978273859;WATER;T-BUTYL_HYDROPEROXIDE;
0.1;3025;180;0.868407335;;;0.983687943;WATER;MESITYL_OXIDE;
0.1;3026;140;0.005622588;;;0.740250566;WATER;ETHYLENE_GLYCOL_DIACETATE;
0.1;3027;240;7.93E-05;;;0.999999732;WATER;DIISOBUTYL_ETHER;
0.1;3029;140;0.659249049;;;0.999525418;WATER;2,4,6-TRIMETHYLPYRIDINE;
0.1;3030;200;9.99E-07;;;0.99313233;WATER;METHYL_MERCAPTAN;
0.1;3031;280;0.635176693;;;0.914819264;WATER;DIMETHYL_ETHER;
0.1;3032;200;8.49E-08;;;0.994338556;WATER;METHYL_CHLORIDE;
0.1;3033;140;0.000856686;;;0.989790268;WATER;DIETHYL_PHTHALATE;
0.1;3034;200;5.00E-07;;;0.999954041;WATER;1-HEXYNE;
0.1;3035;200;3.37E-07;;;0.999990896;WATER;1-HEPTYNE;
0.1;3036;560;0.017122249;;;0.999999407;WATER;Tripentylamine;
0.1;3038;240;5.24E-07;;;0.999998316;WATER;1-HEPTENE;
0.1;3039;240;1.69E-06;;;0.999953833;WATER;1,5-HEXADIENE;
0.1;3042;140;0.006281036;0.526747884;0.859333554;0.996748265;WATER;N-PROPYL_N-BUTYRATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3043;200;6.30E-07;;;0.999778513;WATER;1-PENTYNE;
0.1;3045;140;7.66E-07;;;0.999951526;WATER;PHENETOLE;
0.1;3048;140;0.016497965;;;0.99997573;WATER;N-OCTYL_ACETATE;Four spinodal points exist!
0.1;3049;180;0.924680998;;;0.988476156;WATER;ISOPHORONE;
0.1;3050;160;0.914810885;;;0.985649933;WATER;2-HEXANONE;
0.1;3052;140;0.002628837;0.608794795;0.80233426;0.997526543;WATER;ETHYL_ISOVALERATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3053;160;0.781112961;;;0.947238643;WATER;4-NITROPHENOL;
0.1;3054;200;1.43E-07;;;0.99995536;WATER;1,1,1,2-TETRACHLOROETHANE;
0.1;3055;200;2.74E-07;;;0.99999335;WATER;PENTACHLOROETHANE;
0.1;3057;140;0.001147383;;;0.922759996;WATER;2,2'-Dicyano_diethyl_sulfide;
0.1;3058;140;0.001428516;;;0.869211212;WATER;BIS(CYANOETHYL)ETHER;
0.1;3059;140;0.75932653;;;0.999017321;WATER;2,5-Dimethyltetrahydrofuran;
0.1;3060;280;1.14E-06;;;0.999999763;WATER;3-METHYLHEPTANE;
0.1;3061;140;0.323953663;;;0.997637316;WATER;O-TOLUIDINE;
0.1;3064;180;1.19E-07;;;0.999950611;WATER;1,1,2,2-TETRABROMOETHANE;
0.1;3065;560;0.08287614;;;0.999999547;WATER;METHYL_OLEATE;
0.1;3066;140;0.003147256;;;0.65971331;WATER;PARALDEHYDE;
0.1;3080;640;0.211739155;;;0.999999964;WATER;DI-N-NONYL_PHTHALATE;
0.1;3082;200;9.84E-08;;;0.999999514;WATER;1-NONYNE;
0.1;3084;140;0.000432234;;;0.853148707;WATER;DIMETHYL-OXALATE;
0.1;3086;160;0.925502652;;;0.980378662;WATER;3-METHYL-2-PENTANONE;
0.1;3087;160;0.922562234;;;0.977710852;WATER;3,3-DIMETHYL-2-BUTANONE;
0.1;3088;140;0.053331718;0.228664002;0.8943606;0.99453818;WATER;DIISOPROPYL_KETONE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3090;140;0.738900986;;;0.997885377;WATER;2-METHYL-1-BUTANOL;
0.1;3091;140;0.66085859;;;0.998223854;WATER;2,2-DIMETHYL-1-PROPANOL;
0.1;3092;140;0.733796756;;;0.998451133;WATER;2-PENTANOL;
0.1;3093;140;0.6517145;;;0.999167221;WATER;3-PENTANOL;
0.1;3094;140;0.343518863;;;0.9997611;WATER;3-METHYL-2-BUTANOL;
0.1;3095;140;0.587051296;;;0.9992193;WATER;2-METHYL-2-BUTANOL;
0.1;3103;140;0.525430293;;;0.999893974;WATER;2,3,3-Trimethyl-2-butanol;
0.1;3104;140;0.399526853;;;0.999978795;WATER;3-Ethyl-3-pentanol;
0.1;3106;140;0.309756221;;;0.999980653;WATER;2,3-DIMETHYL-2-PENTANOL;
0.1;3111;140;0.392084901;;;0.999975039;WATER;2,4-Dimethyl-3-pentanol;
0.1;3112;140;0.396961787;;;0.999923902;WATER;3-METHYL-3-PENTANOL;
0.1;3118;140;0.466265215;;;0.999927425;WATER;2-HEXANOL;
0.1;3120;200;6.63E-07;;;0.999035945;WATER;1-Bromo-2-chloroethane;
0.1;3121;200;4.13E-07;;;0.999778432;WATER;1,3-DICHLOROPROPANE;
0.1;3122;140;0.002627531;;;0.767784379;WATER;DIETHYL-ADIPATE;
0.1;3123;200;7.69E-07;;;0.998322282;WATER;DIBROMOMETHANE;
0.1;3124;140;0.000283152;;;0.989954597;WATER;O-NITROANISOLE;
0.1;3125;200;9.99E-07;;;0.999319858;WATER;1,3-Dibromopropane;
0.1;3126;140;0.149197053;;;0.99996005;WATER;DIPHENYLAMINE;
0.1;3128;240;1.23E-06;;;0.999978608;WATER;O-CHLOROTOLUENE;
0.1;3129;140;0.000151676;;;0.999799987;WATER;ETHYL_BENZOATE;
0.1;3130;240;1.61E-06;;;0.999771356;WATER;1-BROMOPROPANE;
0.1;3132;140;0.884436125;;;0.996069767;WATER;PROPYLENE_GLYCOL_N-PROPYL_ETHER;
0.1;3133;180;0.919761923;;;0.985685484;WATER;2-PROPOXY-1-PROPANOL;
0.1;3135;140;0.741195266;;;0.989965782;WATER;ISOVALERIC_ACID;
0.1;3136;140;0.004553167;;;0.764296004;WATER;ETHYL_ACETOACETATE;
0.1;3137;140;0.003518473;;;0.59039346;WATER;METHYL_N-BUTYRATE;
0.1;3138;440;0.179433902;;;0.999999666;WATER;1-HEXADECANOL;
0.1;3139;520;0.227863407;;;0.999999307;WATER;1-OCTADECANOL;
0.1;3140;440;0.001352524;;;0.999999337;WATER;N-UNDECANE;
0.1;3141;320;1.41E-05;;;0.999999926;WATER;2-METHYLOCTANE;
0.1;3142;280;1.27E-06;;;0.99999912;WATER;2,3,4-TRIMETHYLPENTANE;
0.1;3143;560;0.018528511;;;0.999999493;WATER;N-PENTADECANE;
0.1;3144;140;0.000559359;;;0.821146361;WATER;PROPYLENE_CARBONATE;
0.1;3145;240;1.84E-06;;;0.999997753;WATER;1-ETHYLNAPHTHALENE;
0.1;3146;200;7.06E-07;;;0.999974238;WATER;BIS(2-CHLOROETHYL)SULFIDE;
0.1;3147;200;2.14E-07;;;0.999998089;WATER;1-OCTYNE;
0.1;3148;140;0.554667856;;;0.995373364;WATER;SALICYLIC_ACID;
0.1;3149;140;0.703245939;;;0.976257942;WATER;3-NITROBENZOICACID;
0.1;3151;140;0.000592286;;;0.877162249;WATER;ETHYLIDENE_DIACETATE;
0.1;3152;140;0.526373602;;;0.999674665;WATER;N-HEPTANOIC_ACID;
0.1;3153;240;1.88E-06;;;0.99969535;WATER;2-BROMOPROPANE;
0.1;3156;240;1.33E-06;;;0.9999804;WATER;P-CHLOROTOLUENE;
0.1;3157;440;0.002082273;;;0.999999322;WATER;1-DODECENE;
0.1;3158;160;0.056657884;;;0.385758448;WATER;PENTANAL;
0.1;3159;140;0.062575476;0.234627105;0.954234821;0.970918202;WATER;HEXANAL;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3160;140;0.084228205;0.218161175;0.841433186;0.997297182;WATER;HEPTANAL;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3161;140;0.032713743;0.371973546;0.747829592;0.999520226;WATER;OCTANAL;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3162;140;0.031540161;0.397427088;0.615782837;0.999916928;WATER;NONANAL;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3164;240;2.92E-06;;;0.999951682;WATER;INDENE;
0.1;3165;280;1.08E-06;;;0.999998993;WATER;2-METHYLHEXANE;
0.1;3167;280;1.16E-06;;;0.999999479;WATER;2,4-DIMETHYLHEXANE;
0.1;3168;240;1.23E-06;;;0.999997366;WATER;TERT-BUTYLBENZENE;
0.1;3170;140;0.825435702;;;0.993696545;WATER;OXACYCLOHEXANE;
0.1;3172;140;0.000177504;;;0.978357222;WATER;M-NITROBENZALDEHYDE;
0.1;3174;200;0.793113072;;;0.928643969;WATER;o-Nitrophenol;
0.1;3175;320;1.45E-05;;;0.999999734;WATER;2,6-DIMETHYLHEPTANE;
0.1;3177;140;0.001386944;;;0.90149621;WATER;SUCCINONITRILE;
0.1;3178;360;9.79E-05;;;0.999999753;WATER;2,7-DIMETHYLOCTANE;
0.1;3180;280;9.52E-07;;;0.999997364;WATER;ETHYLCYCLOPENTANE;
0.1;3181;280;1.02E-06;;;0.999999001;WATER;ISOPROPYLCYCLOPENTANE;
0.1;3182;320;1.22E-05;;;0.999999304;WATER;N-BUTYLCYCLOPENTANE;
0.1;3183;400;0.000390226;;;0.999999397;WATER;N-HEXYLCYCLOPENTANE;
0.1;3194;240;5.82E-07;;;0.99998639;WATER;2,3-DIMETHYL-1-BUTENE;
0.1;3195;140;0.366237631;;;0.999994215;WATER;N-NONANOIC_ACID;
0.1;3196;240;1.57E-06;;;0.999973768;WATER;O-DICHLOROBENZENE;
0.1;3197;140;0.293741378;;;0.992748713;WATER;M-TOLUIDINE;
0.1;3201;160;0.811296882;;;0.897317729;WATER;Salicylaldehyde;
0.1;3202;140;0.381753307;;;0.996612358;WATER;GUAIACOL;
0.1;3203;140;0.05917801;;;0.999792559;WATER;O-CHLOROPHENOL;
0.1;3204;140;0.625466861;;;0.981283093;WATER;M-CHLOROPHENOL;
0.1;3205;140;0.614389292;;;0.979971065;WATER;P-CHLOROPHENOL;
0.1;3206;140;0.489524622;;;0.999977539;WATER;N-Methylpiperidine;
0.1;3209;140;0.005429328;;;0.650936012;WATER;ACETYLACETONE;
0.1;3212;140;0.501666333;;;0.999699278;WATER;METHYL_ISOBUTYL_ETHER;
0.1;3213;140;0.721220403;;;0.998976832;WATER;METHYL_SEC-BUTYL_ETHER;
0.1;3214;140;0.728296605;;;0.99851032;WATER;METHYL_TERT-BUTYL_ETHER;
0.1;3215;240;2.07E-06;;;0.999812282;WATER;1,4-PENTADIENE;
0.1;3216;140;0.705385611;;;0.99931483;WATER;ETHYL_ISOPROPYL_ETHER;
0.1;3219;140;0.791580529;;;0.995707447;WATER;METHYL_N-PROPYL_ETHER;
0.1;3220;140;0.807031008;;;0.993513853;WATER;METHYL_ISOPROPYL_ETHER;
0.1;3221;140;0.002463955;;;0.850368323;WATER;GLUTARONITRILE;
0.1;3224;200;0.182455837;;;0.589658263;WATER;1-NITROSOPIPERIDINE;
0.1;3225;140;0.620182268;;;0.997255321;WATER;ACETANILIDE;
0.1;3227;360;0.167236184;;;0.99999981;WATER;1-TETRADECANOL;
0.1;3229;480;0.203664707;;;0.999999445;WATER;1-HEPTADECANOL;
0.1;3230;320;1.39E-05;;;0.999999835;WATER;3-METHYLOCTANE;
0.1;3232;180;1.14E-07;;;0.999984755;WATER;1,8-NONADIYNE;
0.1;3233;280;9.78E-07;;;0.999998742;WATER;CIS-1,2-DIMETHYLCYCLOHEXANE;
0.1;3234;240;5.45E-07;;;0.999893423;WATER;CYCLOPENTENE;
0.1;3235;240;3.54E-07;;;0.999991894;WATER;CYCLOHEPTENE;
0.1;3236;240;9.35E-08;;;0.999994099;WATER;1-Methylcyclohexene;
0.1;3237;240;1.49E-06;;;0.999826837;WATER;1,4-CYCLOHEXADIENE;
0.1;3238;240;1.19E-06;;;0.999987782;WATER;VINYLCYCLOHEXENE;
0.1;3243;140;0.434002357;;;0.987115112;WATER;O-CHLOROANILINE;
0.1;3244;160;0.657442664;;;0.951283182;WATER;M-CHLOROANILINE;
0.1;3245;160;0.584674918;;;0.960512175;WATER;P-CHLOROANILINE;
0.1;3246;140;0.677228809;;;0.982267139;WATER;O-NITROANILINE;
0.1;3247;160;0.821121187;;;0.943509116;WATER;M-NITROANILINE;
0.1;3248;240;0.87152756;;;0.91036758;WATER;P-NITROANILINE;
0.1;3256;140;0.549835355;;;0.995346097;WATER;3-PHENYLPROPANOICACID;
0.1;3265;140;0.654077713;;;0.999750436;WATER;METHYL_TERT-PENTYL_ETHER;
0.1;3266;140;0.013804656;;;0.748293102;WATER;DIETHYL_OXALATE;
0.1;3268;240;8.07E-07;;;0.999999202;WATER;D-LIMONENE;
0.1;3269;140;0.018422493;0.480230712;0.794140732;0.999181045;WATER;N-HEXYL_ACETATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3270;240;1.25E-06;;;0.999987361;WATER;INDANE;
0.1;3273;140;0.001598489;;;0.756031216;WATER;3-METHOXYPROPIONITRILE;
0.1;3274;140;0.002554485;0.654534698;0.936477969;0.975515039;WATER;Methyl_pentanoate;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3275;140;0.00139612;0.680219576;0.814012181;0.997883487;WATER;ETHYL-PENTANOATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3276;140;0.003201192;0.607637995;0.685994619;0.999888758;WATER;N-BUTYL_VALERATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3278;140;0.001343395;;;0.763798371;WATER;CIS-CROTONITRILE;
0.1;3279;140;0.000727528;;;0.856262027;WATER;VINYLACETONITRILE;
0.1;3280;180;7.99E-07;;;0.996556288;WATER;1,1-DIFLUOROETHANE;
0.1;3281;200;7.47E-07;;;0.998610615;WATER;ETHYL_MERCAPTAN;
0.1;3282;240;1.42E-06;;;0.999999088;WATER;ANTHRACENE;
0.1;3283;140;0.831378292;;;0.976119301;WATER;Methylene_tetrahydropyran;
0.1;3284;140;0.388930453;;;0.999997946;WATER;4-Octanol;
0.1;3285;140;0.395021585;;;0.999997752;WATER;3-Octanol;
0.1;3286;140;0.388808643;;;0.999998151;WATER;2-OCTANOL;
0.1;3288;440;0.001557659;;;0.999999927;WATER;Tributylamine;
0.1;3289;280;3.25E-06;;;0.999999985;WATER;HEXACHLORO-1,3-BUTADIENE;
0.1;3290;240;2.61E-07;;;0.999998823;WATER;HEXACHLOROETHANE;
0.1;3291;320;7.15E-05;;;0.999999382;WATER;N-HEXYLBENZENE;
0.1;3292;140;0.002575198;;;0.661498456;WATER;N-BUTYRONITRILE;
0.1;3293;180;0.937534444;;;0.96011933;WATER;2,2-Dimethoxypropane;
0.1;3294;140;0.436288167;;;0.999990762;WATER;N-METHYLCYCLOHEXYLAMINE;
0.1;3295;400;0.02331507;;;0.999999365;WATER;DI-N-HEXYL_ETHER;
0.1;3296;140;0.000555032;;;0.876633085;WATER;ISOBUTYL_FORMATE;
0.1;3297;140;0.018543421;0.489756313;0.700622472;0.999854662;WATER;N-HEPTYL_ACETATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3298;140;0.834767311;;;0.999210091;WATER;2-OCTANONE;
0.1;3299;140;0.472767673;;;0.999900988;WATER;2-METHYL-1-PENTANOL;
0.1;3300;200;5.65E-07;;;0.999498702;WATER;DIIODOMETHANE;
0.1;3301;320;0.020268856;;;0.999999292;WATER;TRIPROPYLAMINE;
0.1;3302;140;0.001030348;;;0.799810844;WATER;Isopropenyl_acetate;
0.1;3303;240;9.83E-07;;;0.999999749;WATER;N-PENTYLBENZENE;
0.1;3306;240;4.04E-06;;;0.999950234;WATER;BENZOTHIOPHENE;
0.1;3307;160;1.49E-06;;;0.998108109;WATER;DIMETHYL_SULFATE;
0.1;3312;840;0.367817259;;;0.999999462;WATER;SQUALANE;
0.1;3313;140;0.000255759;;;0.992999277;WATER;PHENYLACETONITRILE;
0.1;3315;200;0.932012588;;;0.973867862;WATER;ETHYLAL;
0.1;3316;140;0.809226117;;;0.998799003;WATER;ACETAL;
0.1;3317;140;8.13E-07;;;0.999915162;WATER;TRICHLOROACETALDEHYDE;
0.1;3318;240;3.29E-06;;;0.989594484;WATER;CARBON_DIOXIDE;
0.1;3319;280;7.16E-07;;;0.998963857;WATER;ETHANE;
0.1;3320;240;9.88E-07;;;0.999036869;WATER;PROPYLENE;
0.1;3322;180;5.86E-07;;;0.972062863;WATER;HYDROGEN_SULFIDE;
0.1;3324;140;2.76E-05;;;0.999995945;WATER;BENZYL_BENZOATE;
0.1;3327;140;0.845798975;;;0.997969783;WATER;3-HEPTANONE;
0.1;3328;280;1.22E-06;;;0.999998278;WATER;2,2-DIMETHYLPENTANE;
0.1;3329;240;1.02E-06;;;0.999720141;WATER;1,1-DICHLOROETHYLENE;
0.1;3330;280;1.14E-06;;;0.999999766;WATER;4-METHYLHEPTANE;
0.1;3331;140;0.865541791;;;0.989866322;WATER;TERT-BUTYL_ACETATE;
0.1;3332;140;0.814784539;;;0.993931975;WATER;3,5-Dimethylpyridine;
0.1;3333;280;1.01E-06;;;0.99999848;WATER;TRANS-1,4-DIMETHYLCYCLOHEXANE;
0.1;3334;320;0.004091254;;;0.999999479;WATER;Diisopentyl_ether;
0.1;3337;520;0.008576601;;;0.999999634;WATER;2,2,4,4,6,8,8-HEPTAMETHYLNONANE;
0.1;3340;200;7.93E-07;;;0.999829292;WATER;1,4-Difluorobenzene;
0.1;3341;640;0.060685073;;;0.999999455;WATER;N-OCTADECANE;
0.1;3342;240;2.73E-06;;;0.999947639;WATER;Bromocyclohexane;
0.1;3343;140;0.002316324;;;0.710728201;WATER;VALERONITRILE;
0.1;3345;140;0.497106369;;;0.999998542;WATER;N-OCTYLAMINE;
0.1;3346;240;0.370873079;;;0.999999271;WATER;N-DECYLAMINE;
0.1;3347;200;8.42E-07;;;0.998171644;WATER;DIMETHYL_SULFIDE;
0.1;3348;200;7.97E-07;;;0.997587763;WATER;BROMOCHLOROMETHANE;
0.1;3349;240;1.01E-06;;;0.999997772;WATER;ACENAPHTHENE;
0.1;3350;140;0.320625488;;;0.999907742;WATER;P-TERT-BUTYLPHENOL;
0.1;3351;140;0.414473757;;;0.999988301;WATER;N,N-Dimethyl-tert.butylamine;
0.1;3352;140;0.600050792;;;0.982617754;WATER;2,3-DICHLORO-1-PROPANOL;
0.1;3353;200;0.348508449;;;0.612621732;WATER;DIETHYL_MALONATE;
0.1;3354;140;0.002068059;;;0.789826694;WATER;DIETHYL_SUCCINATE;
0.1;3355;140;0.009698229;;;0.687841119;WATER;Dimethyl_glutarate;
0.1;3359;240;1.90E-06;;;0.999993378;WATER;1-CHLORONAPHTHALENE;
0.1;3360;280;2.28E-06;;;0.999937878;WATER;TRICHLOROFLUOROMETHANE;
0.1;3361;140;0.001096119;;;0.866098059;WATER;DIETHYL_MALEATE;
0.1;3363;140;0.209634464;;;0.999726691;WATER;2,5-XYLENOL;
0.1;3364;140;0.355705525;;;0.999041883;WATER;3,4-XYLENOL;
0.1;3365;240;1.67E-06;;;0.999977394;WATER;M-DICHLOROBENZENE;
0.1;3366;240;9.67E-07;;;0.999998647;WATER;ISOBUTYLBENZENE;
0.1;3369;560;0.114793588;;;0.999999977;WATER;Phthalic_acid_dioctyl_ester;
0.1;3371;280;2.34E-06;;;0.999905907;WATER;BROMOCHLORODIFLUOROMETHANE;
0.1;3372;280;1.21E-06;;;0.999997665;WATER;3,3-DIMETHYLPENTANE;
0.1;3373;140;0.002366099;;;0.637407028;WATER;ISOBUTYRONITRILE;
0.1;3374;140;0.001651602;;;0.796104145;WATER;DIMETHYL-ADIPATE;
0.1;3375;140;0.549068947;;;0.999808606;WATER;N-PENTYLAMINE;
0.1;3376;240;2.80E-06;;;0.999999881;WATER;DI-N-BUTYL_SULFIDE;
0.1;3377;200;8.74E-07;;;0.999399339;WATER;DIMETHYL_DISULFIDE;
0.1;3378;140;0.067945295;;;0.999869966;WATER;N-ETHYLANILINE;
0.1;3379;140;0.416070692;;;0.998521134;WATER;BENZYLAMINE;
0.1;3380;140;0.927869471;;;0.991360486;WATER;1,2-DIETHOXYETHANE;
0.1;3381;140;0.522307727;;;0.999772927;WATER;Dimethyl_ethyl_amine;
0.1;3382;140;0.472076375;;;0.999994702;WATER;N,N-DIMETHYL-N-BUTYLAMINE;
0.1;3383;240;1.04E-06;;;0.999985471;WATER;1-CHLOROPENTANE;
0.1;3384;140;0.90391121;;;0.993411928;WATER;5-METHYL-2-HEXANONE;
0.1;3385;280;1.29E-06;;;0.999999433;WATER;2,2-DIMETHYLHEXANE;
0.1;3386;320;1.39E-05;;;0.999999838;WATER;4-METHYLOCTANE;
0.1;3387;280;1.22E-06;;;0.999999581;WATER;2,5-DIMETHYLHEXANE;
0.1;3393;140;1.84E-05;;;0.99978432;WATER;P-CHLORONITROBENZENE;
0.1;3394;140;1.23E-05;;;0.999697942;WATER;O-CHLORONITROBENZENE;
0.1;3395;140;0.89502536;;;0.996615826;WATER;2-ETHYL-2-HEXENAL;
0.1;3396;180;9.62E-07;;;0.989959987;WATER;SULFUR_DIOXIDE;
0.1;3398;140;0.473339386;;;0.999880443;WATER;2-ETHYL-1-BUTANOL;
0.1;3399;200;0.889574171;;;0.983921591;WATER;4-Methylcyclohexanone;
0.1;3401;140;9.00E-06;;;0.993712116;WATER;ETHYL_VINYL_ETHER;
0.1;3402;140;0.783565393;;;0.999846352;WATER;2-NONANONE;
0.1;3403;280;0.605381451;;;0.885297148;WATER;PYRROLE;
0.1;3405;140;0.740946094;;;0.997992637;WATER;1-PHENYL-2-PROPANOL;
0.1;3406;200;6.77E-07;;;0.986068527;WATER;HYDROGEN_IODIDE;
0.1;3407;240;2.18E-06;;;0.999949943;WATER;IODOBENZENE;
0.1;3410;140;0.624510798;;;0.997507541;WATER;3-PHENYL-1-PROPANOL;
0.1;3411;140;0.033817659;;;0.346344296;WATER;SEC-BUTYL_ACETATE;
0.1;3412;140;0.000290636;;;0.994165783;WATER;Acetic_acid_phenyl_ester;
0.1;3414;140;0.000473584;;;0.98832382;WATER;ETHYLCHLOROACETATE;
0.1;3417;140;0.012398912;;;0.555878768;WATER;2-ETHOXYETHYL_ACETATE;
0.1;3418;140;0.583566473;;;0.999992118;WATER;N-UNDECANOIC_ACID;
0.1;3421;240;1.96E-06;;;0.999985026;WATER;M-DIBROMOBENZENE;
0.1;3422;140;0.639912239;;;0.999843197;WATER;TERT-BUTYL_ETHYL_ETHER;
0.1;3424;320;0.292640898;;;0.999999662;WATER;N-DODECYLAMINE;
0.1;3425;160;5.61E-07;;;0.997104002;WATER;NITROGEN_TETROXIDE;
0.1;3426;160;5.54E-07;;;0.999999992;WATER;DIBENZYL_ETHER;
0.1;3427;240;8.88E-07;;;0.999999318;WATER;1-BROMOHEPTANE;
0.1;3429;240;2.33E-06;;;0.999985124;WATER;P-METHYLSTYRENE;
0.1;3430;240;1.31E-06;;;0.999993487;WATER;O-ETHYLTOLUENE;
0.1;3431;240;1.05E-06;;;0.999995662;WATER;P-ETHYLTOLUENE;
0.1;3432;240;1.00E-06;;;0.999998667;WATER;M-DIETHYLBENZENE;
0.1;3433;240;9.83E-07;;;0.99999872;WATER;P-DIETHYLBENZENE;
0.1;3434;240;1.18E-06;;;0.99999796;WATER;O-CYMENE;
0.1;3435;240;1.07E-06;;;0.999998371;WATER;M-CYMENE;
0.1;3436;240;1.92E-06;;;0.999997494;WATER;1,2-Dimethyl_naphthalene;
0.1;3439;240;1.64E-06;;;0.999998461;WATER;2,6-DIMETHYLNAPHTHALENE;
0.1;3440;240;1.74E-06;;;0.999998177;WATER;2-ETHYLNAPHTHALENE;
0.1;3441;280;1.01E-06;;;0.999998723;WATER;TRANS-1,3-DIMETHYLCYCLOHEXANE;
0.1;3442;280;1.01E-06;;;0.999998722;WATER;CIS-1,4-DIMETHYLCYCLOHEXANE;
0.1;3445;140;0.759197542;;;0.995941361;WATER;3-Ethylpyridine;
0.1;3455;140;0.379538988;;;0.999028738;WATER;P-ETHYLPHENOL;
0.1;3456;140;0.481934497;;;0.998845001;WATER;O-ETHYLPHENOL;
0.1;3457;200;3.14E-07;;;0.999912778;WATER;PHENYL_MERCAPTAN;
0.1;3458;240;1.32E-06;;;0.999999581;WATER;PYRENE;
0.1;3460;280;9.90E-07;;;0.999998727;WATER;TRANS-1,2-DIMETHYLCYCLOHEXANE;
0.1;3461;140;0.001947411;;;0.878499566;WATER;GLYCERYL_TRIACETATE;
0.1;3463;140;0.616661207;;;0.985928494;WATER;INDOLE;
0.1;3466;140;0.082555832;;;0.999380418;WATER;O-ETHYLANILINE;
0.1;3469;140;0.323853522;;;0.999106978;WATER;1-Naphthylamine;
0.1;3471;140;0.387384172;;;0.998895353;WATER;M-ETHYLPHENOL;
0.1;3472;140;0.204725262;;;0.999080132;WATER;2-PHENYLETHANOL;
0.1;3477;200;0.844473939;;;0.906783897;WATER;2,5-DIHYDROFURAN;
0.1;3478;140;0.002105668;;;0.769707307;WATER;MALONONITRILE;
0.1;3479;140;0.000274698;;;0.806581401;WATER;DIETHYL_CARBONATE;
0.1;3480;140;0.000841109;;;0.935618254;WATER;DIMETHYL_PHTHALATE;
0.1;3482;140;0.796369945;;;0.99365575;WATER;Ethyl_phenyl_ketone;
0.1;3484;140;0.956336461;;;0.988332672;WATER;SEBACIC_ACID;
0.1;3485;140;0.338261089;;;0.992215857;WATER;1,3-Dichloro-2-propanol;
0.1;3486;140;0.000426319;;;0.999957019;WATER;DI-N-PROPYL_PHTHALATE;
0.1;3487;140;0.000224188;;;0.999998648;WATER;DIISOBUTYL_PHTHALATE;
0.1;3489;140;0.000942943;;;0.868098853;WATER;DIMETHYL_MALEATE;
0.1;3490;140;0.000570487;;;0.999993985;WATER;ETHYL-OCTANOATE;Four spinodal points exist!
0.1;3493;240;2.04E-06;;;0.999994522;WATER;1-BROMONAPHTHALENE;
0.1;3507;140;0.465919171;;;0.999985764;WATER;2-HEPTANOL;
0.1;3510;320;1.22E-05;;;0.999999888;WATER;N-BUTYLCYCLOHEXANE;
0.1;3511;240;2.19E-06;;;0.999958453;WATER;2-Ethylthiophene;
0.1;3514;200;4.10E-07;;;0.999949341;WATER;N-BUTYL_MERCAPTAN;
0.1;3515;200;3.22E-07;;;0.999930811;WATER;SEC-BUTYL_MERCAPTAN;
0.1;3516;240;1.55E-06;;;0.999832306;WATER;ISOPROPYL_IODIDE;
0.1;3517;200;7.89E-07;;;0.999890099;WATER;ETHYNYLBENZENE;
0.1;3518;140;1.24E-05;;;0.998902416;WATER;2,4-DINITROTOLUENE;
0.1;3519;140;3.79E-06;;;0.99979655;WATER;1-CHLORO-2,4-DINITROBENZENE;
0.1;3520;140;2.29E-06;;;0.999899937;WATER;2,4,6-TRINITROTOLUENE;
0.1;3521;200;1.12E-07;;;0.99999814;WATER;N-HEXYL_MERCAPTAN;
0.1;3523;140;0.000807569;;;0.993725108;WATER;N-PENTYL_FORMATE;Four spinodal points exist!
